"","deveg","reveg","branching","sympodial","sympodial.node","flower","im","flo.count","flo.first","branching.first","branched","branched.first","symped","type","type.alt","name","symped.node"
"979",16.1,1.9,1,0,0,1,1,2,1,1,2,2,0,2,2,"wt",0
"980",16.1,2,1,0,0,1,5,3,1,1,2,2,0,2,2,"wt",0
"981",16.1,2.1,1,19,4,1,22,6,1,1,2,2,1,7,7,"sft",2
"982",16.1,2.2,1,19,3,1,25,7,1,1,2,2,1,7,7,"sft",2
"983",16.1,2.3,1,18,3,1,23,6,1,1,2,2,1,7,7,"sft",2
"984",16.1,2.4,1,23,3,1,17,5,1,1,2,2,1,7,7,"sft",2
"985",16.1,2.5,1,22,1,1,16,5,1,1,2,2,1,7,8,"sft",1
"986",16.1,2.6,1,21,1,1,13,3,1,1,2,2,1,7,8,"sft",1
"987",16.1,2.7,1,23,1,1,23,6,1,1,2,2,1,7,8,"sft",1
"988",16.1,2.8,1,29,1,1,24,6,1,1,2,2,1,7,8,"sft",1
"989",16.1,2.9,1,27,1,1,24,6,1,1,2,2,1,7,8,"sft",1
"990",16.1,3,1,29,1,1,20,5,1,1,2,2,1,7,8,"sft",1
"991",16.6,0.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"992",16.6,0.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"993",16.6,0.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"994",16.6,0.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"995",16.6,0.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"996",16.6,0.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"997",16.6,0.7,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"998",16.6,0.8,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"999",16.6,0.9,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"1000",16.6,1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"1001",16.6,1.1,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"1002",16.6,1.2,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"1003",16.6,1.3,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"1004",16.6,1.4,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"1005",16.6,1.5,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"1006",16.6,1.6,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"1007",16.6,1.7,1,0,0,1,1,2,2,1,2,2,0,2,2,"wt",0
"1008",16.6,1.8,1,0,0,1,1,2,1,1,2,2,0,2,2,"wt",0
"1009",16.6,1.9,1,0,0,1,1,2,1,1,2,2,0,2,2,"wt",0
"1010",16.6,2,1,0,0,1,1,2,1,1,2,2,0,2,2,"wt",0
"1011",16.6,2.1,1,13,4,1,24,7,1,1,2,2,1,7,7,"sft",2
"1012",16.6,2.2,1,18,3,1,19,6,1,1,2,2,1,7,7,"sft",2
"1013",16.6,2.3,1,21,3,1,24,5,1,1,2,2,1,7,7,"sft",2
"1014",16.6,2.4,1,22,3,1,21,5,1,1,2,2,1,7,7,"sft",2
"1015",16.6,2.5,1,23,3,1,17,5,1,1,2,2,1,7,7,"sft",2
"1016",16.6,2.6,1,21,1,1,13,4,1,1,2,2,1,7,8,"sft",1
"1017",16.6,2.7,1,21,1,1,15,4,1,1,2,2,1,7,8,"sft",1
"1018",16.6,2.8,1,27,1,1,23,6,1,1,2,2,1,7,8,"sft",1
"1019",16.6,2.9,1,31,1,1,23,5,1,1,2,2,1,7,8,"sft",1
"1020",16.6,3,1,30,1,1,20,4,1,1,2,2,1,7,8,"sft",1
"1021",17.1,0.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1022",17.1,0.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1023",17.1,0.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1024",17.1,0.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1025",17.1,0.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1026",17.1,0.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1027",17.1,0.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1028",17.1,0.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1029",17.1,0.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1030",17.1,1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1031",17.1,1.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1032",17.1,1.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1033",17.1,1.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1034",17.1,1.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1035",17.1,1.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1036",17.1,1.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1037",17.1,1.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1038",17.1,1.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1039",17.1,1.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1040",17.1,2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1041",17.1,2.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1042",17.1,2.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1043",17.1,2.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1044",17.1,2.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1045",17.1,2.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1046",17.1,2.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1047",17.1,2.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1048",17.1,2.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1049",17.1,2.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1050",17.1,3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1051",17.6,0.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1052",17.6,0.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1053",17.6,0.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1054",17.6,0.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1055",17.6,0.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1056",17.6,0.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1057",17.6,0.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1058",17.6,0.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1059",17.6,0.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1060",17.6,1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1061",17.6,1.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1062",17.6,1.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1063",17.6,1.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1064",17.6,1.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1065",17.6,1.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1066",17.6,1.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1067",17.6,1.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1068",17.6,1.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1069",17.6,1.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1070",17.6,2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1071",17.6,2.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1072",17.6,2.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1073",17.6,2.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1074",17.6,2.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1075",17.6,2.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1076",17.6,2.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1077",17.6,2.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1078",17.6,2.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1079",17.6,2.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1080",17.6,3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1081",18.1,0.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1082",18.1,0.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1083",18.1,0.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1084",18.1,0.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1085",18.1,0.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1086",18.1,0.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1087",18.1,0.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1088",18.1,0.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1089",18.1,0.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1090",18.1,1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1091",18.1,1.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1092",18.1,1.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1093",18.1,1.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1094",18.1,1.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1095",18.1,1.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1096",18.1,1.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1097",18.1,1.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1098",18.1,1.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1099",18.1,1.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1100",18.1,2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1101",18.1,2.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1102",18.1,2.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1103",18.1,2.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1104",18.1,2.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1105",18.1,2.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1106",18.1,2.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1107",18.1,2.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1108",18.1,2.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1109",18.1,2.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1110",18.1,3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1111",18.6,0.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1112",18.6,0.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1113",18.6,0.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1114",18.6,0.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1115",18.6,0.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1116",18.6,0.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1117",18.6,0.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1118",18.6,0.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1119",18.6,0.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1120",18.6,1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1121",18.6,1.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1122",18.6,1.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1123",18.6,1.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1124",18.6,1.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1125",18.6,1.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1126",18.6,1.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1127",18.6,1.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1128",18.6,1.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1129",18.6,1.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1130",18.6,2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1131",18.6,2.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1132",18.6,2.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1133",18.6,2.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1134",18.6,2.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1135",18.6,2.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1136",18.6,2.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1137",18.6,2.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1138",18.6,2.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1139",18.6,2.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1140",18.6,3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1141",19.1,0.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1142",19.1,0.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1143",19.1,0.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1144",19.1,0.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1145",19.1,0.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1146",19.1,0.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1147",19.1,0.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1148",19.1,0.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1149",19.1,0.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1150",19.1,1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1151",19.1,1.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1152",19.1,1.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1153",19.1,1.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1154",19.1,1.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1155",19.1,1.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1156",19.1,1.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1157",19.1,1.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1158",19.1,1.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1159",19.1,1.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1160",19.1,2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1161",19.1,2.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1162",19.1,2.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1163",19.1,2.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1164",19.1,2.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1165",19.1,2.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1166",19.1,2.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1167",19.1,2.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1168",19.1,2.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1169",19.1,2.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1170",19.1,3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1171",19.6,0.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1172",19.6,0.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1173",19.6,0.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1174",19.6,0.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1175",19.6,0.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1176",19.6,0.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1177",19.6,0.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1178",19.6,0.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1179",19.6,0.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1180",19.6,1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1181",19.6,1.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1182",19.6,1.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1183",19.6,1.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1184",19.6,1.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1185",19.6,1.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1186",19.6,1.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1187",19.6,1.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1188",19.6,1.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1189",19.6,1.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1190",19.6,2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1191",19.6,2.1,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1192",19.6,2.2,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1193",19.6,2.3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1194",19.6,2.4,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1195",19.6,2.5,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1196",19.6,2.6,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1197",19.6,2.7,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1198",19.6,2.8,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1199",19.6,2.9,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
"1200",19.6,3,0,0,0,2,0,1,1,0,1,1,0,1,1,"tmf",0
